filename,noise,label
0026 (6).jpg,3.646286010509357,0
0026 (7).jpg,6.263305655680597,0
0026 (8).jpg,2.9634399404749274,0
0026 (9).jpg,2.2322692275047302,0
0026.jpg,2.701431274181232,0
0027 (10).jpg,3.7680358849465847,0
0027 (2).jpg,3.1653137197718024,0
0027 (3).jpg,3.6830596865620464,0
0027 (4).jpg,3.4376220665872097,0
0027 (5).jpg,3.3151855133473873,0
0027 (6).jpg,4.364791868021712,0
0027 (7).jpg,3.472106925211847,0
0027 (8).jpg,3.1640319786965847,0
0027 (9).jpg,2.879684436833486,0
0027.jpg,3.4686126650776714,0
0028 (10).jpg,3.570587143301964,0
0028 (2).jpg,4.193435663124546,0
0028 (3).jpg,1.8223723971750587,0
0028 (4).jpg,2.7737578952219337,0
0028 (5).jpg,2.837951645255089,0
0028 (6).jpg,2.754043578868732,0
0028 (7).jpg,2.564224231755361,0
0028 (8).jpg,3.7678680398967117,0
0028 (9).jpg,3.5675353771075606,0
0028.jpg,2.4253234528005123,0
0029 (10).jpg,4.07421875,0
0029 (2).jpg,5.16442870721221,0
0029 (3).jpg,2.942092884099111,0
0029 (4).jpg,2.0709685252513736,0
0029 (5).jpg,2.402633666759357,0
0029 (6).jpg,4.262939452193677,0
0029 (7).jpg,2.8465423190500587,0
0029 (8).jpg,3.5833282282110304,0
0029 (9).jpg,2.370773315196857,0
0029.jpg,1.7032623270060867,0
0030 (10).jpg,5.336837762733921,0
0030 (2).jpg,4.323181151412427,0
0030 (3).jpg,3.6334228506311774,0
0030 (4).jpg,2.3259277334436774,0
0030 (5).jpg,2.703826895914972,0
0030 (6).jpg,2.7617950418498367,0
0030 (7).jpg,3.1686248255427927,0
0030 (8).jpg,4.091537423199043,0
0030 (9).jpg,2.5579222701489925,0
0030.jpg,3.7277374078985304,0
0031 (10).jpg,4.52571104071103,0
0031 (2).jpg,6.175003040349111,0
0031 (3).jpg,2.67236328125,0
0031 (4).jpg,3.5050048790872097,0
0031 (5).jpg,3.123916614567861,0
0031 (6).jpg,3.9273528771009296,0
0031 (7).jpg,4.132110587321222,0
0031 (8).jpg,3.7655792215373367,0
0031 (9).jpg,4.641204833053052,0
0031.jpg,2.6847228994593024,0
0032 (10).jpg,3.676544189453125,0
0032 (2).jpg,5.198852524161339,0
0032 (3).jpg,1.9541625967249274,0
0032 (4).jpg,3.664215072989464,0
0032 (5).jpg,2.7223052920307964,0
0032 (6).jpg,3.5831909142434597,0
0032 (7).jpg,1.8720702892169356,0
0032 (8).jpg,2.727828979259357,0
0032 (9).jpg,4.954162589274347,0
0032.jpg,2.001953110098839,0
0033 (10).jpg,2.9143981700763106,0
0033 (2).jpg,3.8484802208840847,0
0033 (3).jpg,4.115509033203125,0
0033 (4).jpg,3.416824329411611,0
0033 (5).jpg,3.0277862527873367,0
0033 (6).jpg,3.6104278282728046,0
0033 (7).jpg,3.211135741090402,0
0033 (8).jpg,3.2246093712747097,0
0033 (9).jpg,2.9295349111780524,0
0033.jpg,3.494461059337482,0
0034 (10).jpg,4.327194202458486,0
0034 (2).jpg,3.2069089971482754,0
0034 (3).jpg,2.81805419921875,0
0034 (4).jpg,2.3088989248499274,0
0034 (5).jpg,3.3572387462481856,0
0034 (6).jpg,2.966781604802236,0
0034 (7).jpg,2.618728637462482,0
0034 (8).jpg,4.262176512740552,0
0034 (9).jpg,3.9697265625,0
0034.jpg,2.1156463564839214,0
0035 (10).jpg,3.4291992178186774,0
0035 (2).jpg,2.9082946768030524,0
0035 (3).jpg,1.9603729227092117,0
0035 (4).jpg,2.202682494884357,0
0035 (5).jpg,2.134063712321222,0
0035 (6).jpg,4.321014389395714,0
0035 (7).jpg,2.955581664806232,0
0035 (8).jpg,5.248397821327671,0
0035 (9).jpg,2.538925170665607,0
0035.jpg,3.644592276774347,0
0036 (10).jpg,5.244079588912427,0
0036 (2).jpg,3.488815307384357,0
0036 (3).jpg,3.3097076395060867,0
0036 (4).jpg,6.232025145553052,0
0036 (5).jpg,2.441375717520714,0
0036 (6).jpg,3.676269522868097,0
0036 (7).jpg,3.498031604802236,0
0036 (8).jpg,4.398925735615194,0
0036 (9).jpg,3.306076049571857,0
0036.jpg,3.8389434420969337,0
0037 (10).jpg,4.5495299538597465,0
0037 (2).jpg,4.290924063883722,0
0037 (3).jpg,2.3504333458840847,0
0037 (4).jpg,3.703231800114736,0
0037 (5).jpg,2.2533264150843024,0
0037 (6).jpg,3.655242919921875,0
0037 (7).jpg,3.6272888146340847,0
0037 (8).jpg,2.382354736328125,0
0037 (9).jpg,2.2555694298353046,0
0037.jpg,3.2701568210031837,0
0038 (10).jpg,3.47857666015625,0
0038 (2).jpg,4.123107909224927,0
0038 (3).jpg,4.192184448009357,0
0038 (4).jpg,3.5678405752405524,0
0038 (5).jpg,2.4660949371755123,0
0038 (6).jpg,4.294998129596934,0
0038 (7).jpg,2.9941406240686774,0
0038 (8).jpg,3.5432891824748367,0
0038 (9).jpg,3.4083404482807964,0
0038.jpg,4.055282592540607,0
0039 (10).jpg,3.8784637392964214,0
0039 (2).jpg,2.9978332184255123,0
0039 (3).jpg,2.2597961388528347,0
0039 (4).jpg,2.919830276630819,0
0039 (5).jpg,1.4661712588276714,0
0039 (6).jpg,2.499725333414972,0
0039 (7).jpg,2.369949329411611,0
0039 (8).jpg,4.396774280583486,0
0039 (9).jpg,5.968521106755361,0
0039.jpg,3.212402328848839,0
0040 (10).jpg,3.4543609337415546,0
0040 (2).jpg,2.9699706993997097,0
0040 (3).jpg,2.84765625,0
0040 (4).jpg,3.548370315693319,0
0040 (5).jpg,2.9542846446856856,0
0040 (6).jpg,5.52801513299346,0
0040 (7).jpg,1.975173938786611,0
0040 (8).jpg,3.8381957970559597,0
0040 (9).jpg,3.5472106002271175,0
0040.jpg,2.481719962321222,0
0041 (10).jpg,4.006973266368732,0
0041 (2).jpg,4.37731933221221,0
0041 (3).jpg,1.9891662588343024,0
0041 (4).jpg,2.8022003115620464,0
0041 (5).jpg,2.671188354259357,0
0041 (6).jpg,2.223236075602472,0
0041 (7).jpg,4.065597533946857,0
0041 (8).jpg,2.437316879630089,0
0041 (9).jpg,3.010223380289972,0
0041.jpg,4.276016235118732,0
0042 (10).jpg,4.591873116558418,0
0042 (2).jpg,4.288543692789972,0
0042 (3).jpg,3.3570098688360304,0
0042 (4).jpg,3.6449432091321796,0
0042 (5).jpg,4.584671009099111,0
0042 (6).jpg,4.335281371837482,0
0042 (7).jpg,3.9417571963276714,0
0042 (8).jpg,4.289459220133722,0
0042 (9).jpg,2.0490112267434597,0
0042.jpg,2.7683715810999274,0
0043 (10).jpg,4.235107398591936,0
0043 (2).jpg,3.118438705801964,0
0043 (3).jpg,4.178894042037427,0
0043 (4).jpg,3.1629638634622097,0
0043 (5).jpg,3.231384262442589,0
0043 (6).jpg,4.336685128277168,0
0043 (7).jpg,2.9430999734904617,0
0043 (8).jpg,4.426925647770986,0
0043 (9).jpg,4.077011102577671,0
0043.jpg,2.8600616434123367,0
0044 (10).jpg,3.6477355919778347,0
0044 (2).jpg,4.41041563055478,0
0044 (3).jpg,2.9358215099200606,0
0044 (4).jpg,3.7473907412495464,0
0044 (5).jpg,2.4150390625,0
0044 (6).jpg,2.5828094461467117,0
0044 (7).jpg,3.2644958458840847,0
0044 (8).jpg,3.16339111328125,0
0044 (9).jpg,3.7078857384622097,0
0044.jpg,3.5264739801641554,0
0045 (10).jpg,4.061203000834212,0
0045 (2).jpg,3.881805411539972,0
0045 (3).jpg,2.4014892345294356,0
0045 (4).jpg,3.0981139205396175,0
0045 (5).jpg,3.2764434793498367,0
0045 (6).jpg,2.6224822939839214,0
0045 (7).jpg,3.0989685049280524,0
0045 (8).jpg,2.913848876953125,0
0045 (9).jpg,5.280426021665335,0
0045.jpg,2.9190063467249274,0
0046 (10).jpg,2.8293914736714214,0
0046 (2).jpg,5.798599242931232,0
0046 (3).jpg,2.9593200674280524,0
0046 (4).jpg,3.903671264415607,0
0046 (5).jpg,3.329223617911339,0
0046 (6).jpg,5.105361936381087,0
0046 (7).jpg,3.0580444326624274,0
0046 (8).jpg,4.8179168028291315,0
0046 (9).jpg,3.3929901064839214,0
0046.jpg,2.3269958160817623,0
0047 (10).jpg,3.4455108621623367,0
0047 (2).jpg,4.03038022085093,0
0047 (3).jpg,2.307174671208486,0
0047 (4).jpg,3.3249663633760065,0
0047 (5).jpg,2.9881133974995464,0
0047 (6).jpg,3.4947204552590847,0
0047 (7).jpg,3.8910522423684597,0
0047 (8).jpg,3.1392059305217117,0
0047 (9).jpg,3.835494983708486,0
0047.jpg,2.9708709695842117,0
0048 (10).jpg,3.272308341227472,0
0048 (2).jpg,4.073913565836847,0
0048 (3).jpg,3.6791229227092117,0
0048 (4).jpg,3.602844229899347,0
0048 (5).jpg,3.1228942638263106,0
0048 (6).jpg,3.7375945986714214,0
0048 (7).jpg,3.8916320763528347,0
0048 (8).jpg,4.039932250743732,0
0048 (9).jpg,3.533599853515625,0
0048.jpg,2.846130356192589,0
0049 (10).jpg,5.101181030040607,0
0049 (2).jpg,4.029510464519262,0
0049 (3).jpg,2.0101623302325606,0
0049 (4).jpg,2.4092559793498367,0
0049 (5).jpg,2.2801818838343024,0
0049 (6).jpg,6.160903919255361,0
0049 (7).jpg,2.294464111328125,0
0049 (8).jpg,3.229660033946857,0
0049 (9).jpg,2.8883361807093024,0
0049.jpg,2.5543823232874274,0
0050 (10).jpg,5.406295770546421,0
0050 (2).jpg,5.182434048503637,0
0050 (3).jpg,2.2858276357874274,0
0050 (4).jpg,2.481948852306232,0
0050 (5).jpg,3.6802825869526714,0
0050 (6).jpg,2.6746368349995464,0
0050 (7).jpg,4.464614867931232,0
0050 (8).jpg,2.8317413271870464,0
0050 (9).jpg,3.436126694083214,0
0050.jpg,2.530578604899347,0
0051 (10).jpg,3.0489348971750587,0
0051 (2).jpg,4.382751431316137,0
0051 (3).jpg,2.8742217996623367,0
0051 (4).jpg,3.1607665978372097,0
0051 (5).jpg,2.2290039053186774,0
0051 (6).jpg,3.584426868474111,0
0051 (7).jpg,2.7926483096089214,0
0051 (8).jpg,4.181137073552236,0
0051 (9).jpg,3.194793686270714,0
0051.jpg,2.3204498232807964,0
0052 (10).jpg,3.372741690836847,0
0052 (2).jpg,4.834335321327671,0
0052 (3).jpg,2.1758575418498367,0
0052 (4).jpg,2.5254516266286373,0
0052 (5).jpg,3.0176696740090847,0
0052 (6).jpg,3.6767883263528347,0
0052 (7).jpg,4.12596127553843,0
0052 (8).jpg,3.715805053478107,0
0052 (9).jpg,1.5574188211467117,0
0052.jpg,4.0748595064505935,0
0053 (10).jpg,2.6371459951624274,0
0053 (2).jpg,4.02418516180478,0
0053 (3).jpg,2.0532073916401714,0
0053 (4).jpg,2.8846435546875,0
0053 (5).jpg,3.5524139383342117,0
0053 (6).jpg,3.7252807384356856,0
0053 (7).jpg,3.2418670465704054,0
0053 (8).jpg,3.7174224795307964,0
0053 (9).jpg,3.9929656924214214,0
0053.jpg,3.4447173883672804,0
0054 (10).jpg,3.1328582705464214,0
0054 (2).jpg,3.2715606631245464,0
0054 (3).jpg,2.444076526677236,0
0054 (4).jpg,2.9434509044513106,0
0054 (5).jpg,2.524810782633722,0
0054 (6).jpg,3.203430130146444,0
0054 (7).jpg,3.747955313883722,0
0054 (8).jpg,3.4760437002405524,0
0054 (9).jpg,1.5314636221155524,0
0054.jpg,1.4689331017434597,0
0055 (10).jpg,4.171874991618097,0
0055 (2).jpg,4.519897427409887,0
0055 (3).jpg,3.5399322451557964,0
0055 (4).jpg,2.8249053934123367,0
0055 (5).jpg,3.2192993126809597,0
0055 (6).jpg,3.296997055411339,0
0055 (7).jpg,4.8100585183128715,0
0055 (8).jpg,3.0959167247638106,0
0055 (9).jpg,2.6983032217249274,0
0055.jpg,1.8323669424280524,0
0056 (10).jpg,6.175033567240462,0
0056 (2).jpg,4.533035276224837,0
0056 (3).jpg,2.6357269266154617,0
0056 (4).jpg,2.7098083263263106,0
0056 (5).jpg,3.1502532938029617,0
0056 (6).jpg,4.838623045943677,0
0056 (7).jpg,2.236160278087482,0
0056 (8).jpg,3.048187240958214,0
0056 (9).jpg,2.0319519005715847,0
0056.jpg,4.031036376953125,0
0057 (10).jpg,5.038299552164972,0
0057 (2).jpg,4.265579212224111,0
0057 (3).jpg,3.074218735098839,0
0057 (4).jpg,3.913070678478107,0
0057 (5).jpg,3.893203735118732,0
0057 (6).jpg,2.8262023888528347,0
0057 (7).jpg,4.480117769679055,0
0057 (8).jpg,3.3241271739825606,0
0057 (9).jpg,3.128738391911611,0
0057.jpg,2.120758056640625,0
0058 (10).jpg,4.41046142578125,0
0058 (2).jpg,3.8651733389124274,0
0058 (3).jpg,4.871734615415335,0
0058 (4).jpg,2.6287689188029617,0
0058 (5).jpg,2.5298767080530524,0
0058 (6).jpg,3.3237456881906837,0
0058 (7).jpg,2.369430541759357,0
0058 (8).jpg,3.6173553408589214,0
0058 (9).jpg,3.4887237360235304,0
0058.jpg,2.9711151064839214,0
0059 (10).jpg,3.348129261052236,0
0059 (2).jpg,5.130905139958486,0
0059 (3).jpg,4.212264975300059,0
0059 (4).jpg,3.611343383556232,0
0059 (5).jpg,2.606201156973839,0
0059 (6).jpg,3.393203735118732,0
0059 (7).jpg,4.197463983437046,0
0059 (8).jpg,4.842666620155796,0
0059 (9).jpg,3.831680297618732,0
0059.jpg,4.026519752107561,0
0060 (10).jpg,3.629379272228107,0
0060 (2).jpg,4.216781597351655,0
0060 (3).jpg,2.2873229971155524,0
0060 (4).jpg,3.1087341299280524,0
0060 (5).jpg,3.5053710900247097,0
0060 (6).jpg,2.4827575646340847,0
0060 (7).jpg,4.081909178756177,0
0060 (8).jpg,4.480377173982561,0
0060 (9).jpg,1.9109497060999274,0
0060.jpg,2.5034942233469337,0
0061 (10).jpg,3.029037475353107,0
0061 (2).jpg,4.690216063521802,0
0061 (3).jpg,3.042831409489736,0
0061 (4).jpg,4.332138061290607,0
0061 (5).jpg,2.8430328310932964,0
0061 (6).jpg,2.0919647158589214,0
0061 (7).jpg,3.1383972130715847,0
0061 (8).jpg,3.0509490908589214,0
0061 (9).jpg,2.1129608133342117,0
0061.jpg,3.709106436930597,0
0062 (10).jpg,6.527999875834212,0
0062 (2).jpg,3.8709258509334177,0
0062 (3).jpg,2.5189971902873367,0
0062 (4).jpg,2.896240225993097,0
0062 (5).jpg,2.0897674539592117,0
0062 (6).jpg,3.0895385406911373,0
0062 (7).jpg,5.65110775991343,0
0062 (8).jpg,3.8623504617717117,0
0062 (9).jpg,7.861816391348839,0
0062.jpg,2.1730804049875587,0
0063 (10).jpg,2.5809326171875,0
0063 (2).jpg,8.218933097086847,0
0063 (3).jpg,3.3347777388989925,0
0063 (4).jpg,3.652008041739464,0
0063 (5).jpg,3.3419036341365427,0
0063 (6).jpg,2.410354614024982,0
0063 (7).jpg,3.3799438439309597,0
0063 (8).jpg,3.8871612490620464,0
0063 (9).jpg,5.040801998227835,0
0063.jpg,2.838714591227472,0
0064 (10).jpg,3.2462615442927927,0
0064 (2).jpg,3.108444213634357,0
0064 (3).jpg,2.986358627676964,0
0064 (4).jpg,2.662246692692861,0
0064 (5).jpg,4.653472892008722,0
0064 (6).jpg,3.034591663395986,0
0064 (7).jpg,3.2206726064905524,0
0064 (8).jpg,3.7768706602510065,0
0064 (9).jpg,2.1114654520060867,0
0064.jpg,3.8334044655784965,0
0065 (10).jpg,4.013702369295061,0
0065 (2).jpg,3.1009521475061774,0
0065 (3).jpg,3.3366394005715847,0
0065 (4).jpg,1.751922607421875,0
0065 (5).jpg,3.9198150446172804,0
0065 (6).jpg,3.4950866661965847,0
0065 (7).jpg,2.0373992396052927,0
0065 (8).jpg,3.1839141321834177,0
0065 (9).jpg,4.28265380486846,0
0065.jpg,2.348190296208486,0
0066 (10).jpg,5.153228756040335,0
0066 (2).jpg,2.421447745524347,0
0066 (3).jpg,2.159179672598839,0
0066 (4).jpg,4.395950305974111,0
0066 (5).jpg,3.021362296305597,0
0066 (6).jpg,3.200897216796875,0
0066 (7).jpg,3.175109854899347,0
0066 (8).jpg,2.8000182770192623,0
0066 (9).jpg,4.25878905877471,0
0066.jpg,2.026763916015625,0
0067 (10).jpg,3.93603515625,0
0067 (2).jpg,5.982833860209212,0
0067 (3).jpg,2.7778930654749274,0
0067 (4).jpg,2.602111801505089,0
0067 (5).jpg,2.6663665489759296,0
0067 (6).jpg,2.8608093028888106,0
0067 (7).jpg,3.053543090587482,0
0067 (8).jpg,3.193542472086847,0
0067 (9).jpg,3.5978851260151714,0
0067.jpg,2.5973205529153347,0
0068 (10).jpg,3.1835021963343024,0
0068 (2).jpg,3.6049499176442623,0
0068 (3).jpg,3.001480102306232,0
0068 (4).jpg,2.5161743154749274,0
0068 (5).jpg,3.3373260439839214,0
0068 (6).jpg,3.9862212853040546,0
0068 (7).jpg,4.163177456706762,0
0068 (8).jpg,3.0797576883342117,0
0068 (9).jpg,2.0688018740620464,0
0068.jpg,2.6657409630715847,0
0069 (10).jpg,2.873870834708214,0
0069 (2).jpg,4.46116635366343,0
